chrPeak	startPeak	endPeak	idPeak	scorePeak	strandPeak	chrfeature	startfeature	endfeature	widthfeature	strandfeature	tx_name	feature_name
chr19	1649965	1653351	ZNF281_ChIPseq_peak_35436i	1	*	chr19	1652298	1652604	306	-	ENST00000262965.5	5'UTR
chr19	1752326	1752500	ZNF281_ChIPseq_peak_35458	1	*	chr19	1752371	1753661	1290	+	ENST00000382349.4	5'UTR
chr19	1752799	1752962	ZNF281_ChIPseq_peak_35459	1	*	chr19	1752371	1753661	1290	+	ENST00000382349.4	5'UTR
chr19	1753282	1753626	ZNF281_ChIPseq_peak_35460	1	*	chr19	1752371	1753661	1290	+	ENST00000382349.4	5'UTR
chr19	1811658	1812240	ZNF281_ChIPseq_peak_35482a	1	*	chr19	1811735	1811883	148	-	ENST00000531925.1	5'UTR
chr19	1811658	1812240	ZNF281_ChIPseq_peak_35482a	1	*	chr19	1812184	1812275	91	-	ENST00000531925.1	5'UTR
chr19	1811658	1812240	ZNF281_ChIPseq_peak_35482b	1	*	chr19	1811735	1811883	148	-	ENST00000531925.1	5'UTR
chr19	1811658	1812240	ZNF281_ChIPseq_peak_35482b	1	*	chr19	1812184	1812275	91	-	ENST00000531925.1	5'UTR
chr19	1861999	1865693	ZNF281_ChIPseq_peak_35501a	1	*	chr19	1863496	1863567	71	-	ENST00000250916.4	5'UTR
chr19	1861999	1865693	ZNF281_ChIPseq_peak_35501b	1	*	chr19	1863496	1863567	71	-	ENST00000250916.4	5'UTR
chr19	1861999	1865693	ZNF281_ChIPseq_peak_35501c	1	*	chr19	1863496	1863567	71	-	ENST00000250916.4	5'UTR
chr19	1861999	1865693	ZNF281_ChIPseq_peak_35501d	1	*	chr19	1863496	1863567	71	-	ENST00000250916.4	5'UTR
chr19	1861999	1865693	ZNF281_ChIPseq_peak_35501e	1	*	chr19	1863496	1863567	71	-	ENST00000250916.4	5'UTR
chr19	1861999	1865693	ZNF281_ChIPseq_peak_35501f	1	*	chr19	1863496	1863567	71	-	ENST00000250916.4	5'UTR
chr19	1861999	1865693	ZNF281_ChIPseq_peak_35501g	1	*	chr19	1863496	1863567	71	-	ENST00000250916.4	5'UTR
chr19	1861999	1865693	ZNF281_ChIPseq_peak_35501h	1	*	chr19	1863496	1863567	71	-	ENST00000250916.4	5'UTR
chr19	1881591	1882943	ZNF281_ChIPseq_peak_35505a	1	*	chr19	1881565	1883799	2234	-	ENST00000591351.1	5'UTR
chr19	1881591	1882943	ZNF281_ChIPseq_peak_35505b	1	*	chr19	1881565	1883799	2234	-	ENST00000591351.1	5'UTR
chr19	1881591	1882943	ZNF281_ChIPseq_peak_35505c	1	*	chr19	1881565	1883799	2234	-	ENST00000591351.1	5'UTR
chr19	1881591	1882943	ZNF281_ChIPseq_peak_35505d	1	*	chr19	1881565	1883799	2234	-	ENST00000591351.1	5'UTR
chr19	1904963	1905841	ZNF281_ChIPseq_peak_35509a	1	*	chr19	1905212	1905438	226	+	ENST00000316097.8	5'UTR
chr19	1904963	1905841	ZNF281_ChIPseq_peak_35509a	1	*	chr19	1905376	1905438	62	+	ENST00000329478.2	5'UTR
chr19	1904963	1905841	ZNF281_ChIPseq_peak_35509b	1	*	chr19	1905212	1905438	226	+	ENST00000316097.8	5'UTR
chr19	1904963	1905841	ZNF281_ChIPseq_peak_35509b	1	*	chr19	1905376	1905438	62	+	ENST00000329478.2	5'UTR
chr19	1904963	1905841	ZNF281_ChIPseq_peak_35509c	1	*	chr19	1905212	1905438	226	+	ENST00000316097.8	5'UTR
chr19	1904963	1905841	ZNF281_ChIPseq_peak_35509c	1	*	chr19	1905376	1905438	62	+	ENST00000329478.2	5'UTR
chr19	1939809	1942968	ZNF281_ChIPseq_peak_35516a	1	*	chr19	1941187	1941417	230	+	ENST00000255641.8	5'UTR
chr19	1939809	1942968	ZNF281_ChIPseq_peak_35516b	1	*	chr19	1941187	1941417	230	+	ENST00000255641.8	5'UTR
chr19	1939809	1942968	ZNF281_ChIPseq_peak_35516c	1	*	chr19	1941187	1941417	230	+	ENST00000255641.8	5'UTR
chr19	1939809	1942968	ZNF281_ChIPseq_peak_35516d	1	*	chr19	1941187	1941417	230	+	ENST00000255641.8	5'UTR
chr19	1939809	1942968	ZNF281_ChIPseq_peak_35516e	1	*	chr19	1941187	1941417	230	+	ENST00000255641.8	5'UTR
chr19	1939809	1942968	ZNF281_ChIPseq_peak_35516f	1	*	chr19	1941187	1941417	230	+	ENST00000255641.8	5'UTR
chr19	2015019	2016279	ZNF281_ChIPseq_peak_35535a	1	*	chr19	2015702	2015719	17	-	ENST00000255608.4	5'UTR
chr19	2015019	2016279	ZNF281_ChIPseq_peak_35535b	1	*	chr19	2015702	2015719	17	-	ENST00000255608.4	5'UTR
chr19	2015019	2016279	ZNF281_ChIPseq_peak_35535c	1	*	chr19	2015702	2015719	17	-	ENST00000255608.4	5'UTR
chr19	2015019	2016279	ZNF281_ChIPseq_peak_35535d	1	*	chr19	2015702	2015719	17	-	ENST00000255608.4	5'UTR
chr19	2049549	2051368	ZNF281_ChIPseq_peak_35548a	1	*	chr19	2050850	2050946	96	-	ENST00000250896.3	5'UTR
chr19	2049549	2051368	ZNF281_ChIPseq_peak_35548a	1	*	chr19	2051094	2051243	149	-	ENST00000250896.3	5'UTR
chr19	2049549	2051368	ZNF281_ChIPseq_peak_35548b	1	*	chr19	2050850	2050946	96	-	ENST00000250896.3	5'UTR
chr19	2049549	2051368	ZNF281_ChIPseq_peak_35548b	1	*	chr19	2051094	2051243	149	-	ENST00000250896.3	5'UTR
chr19	2049549	2051368	ZNF281_ChIPseq_peak_35548c	1	*	chr19	2050850	2050946	96	-	ENST00000250896.3	5'UTR
chr19	2049549	2051368	ZNF281_ChIPseq_peak_35548c	1	*	chr19	2051094	2051243	149	-	ENST00000250896.3	5'UTR
chr19	2085216	2085646	ZNF281_ChIPseq_peak_35558	1	*	chr19	2085173	2085327	154	-	ENST00000357066.3	5'UTR
chr19	2096134	2096416	ZNF281_ChIPseq_peak_35560	1	*	chr19	2096224	2096331	107	-	ENST00000357066.3	5'UTR
chr19	2096134	2096416	ZNF281_ChIPseq_peak_35560	1	*	chr19	2096379	2096944	565	+	ENST00000395307.2	5'UTR
chr19	2096800	2097003	ZNF281_ChIPseq_peak_35561	1	*	chr19	2096379	2096944	565	+	ENST00000395307.2	5'UTR
chr19	2163153	2164628	ZNF281_ChIPseq_peak_35575a	1	*	chr19	2164147	2164183	36	+	ENST00000398665.3	5'UTR
chr19	2163153	2164628	ZNF281_ChIPseq_peak_35575b	1	*	chr19	2164147	2164183	36	+	ENST00000398665.3	5'UTR
chr19	2163153	2164628	ZNF281_ChIPseq_peak_35575c	1	*	chr19	2164147	2164183	36	+	ENST00000398665.3	5'UTR
chr19	2236136	2237022	ZNF281_ChIPseq_peak_35589a	1	*	chr19	2236247	2236951	704	-	ENST00000589097.1	5'UTR
chr19	2236136	2237022	ZNF281_ChIPseq_peak_35589a	1	*	chr19	2236519	2236900	381	+	ENST00000221494.5	5'UTR
chr19	2236136	2237022	ZNF281_ChIPseq_peak_35589b	1	*	chr19	2236247	2236951	704	-	ENST00000589097.1	5'UTR
chr19	2236136	2237022	ZNF281_ChIPseq_peak_35589b	1	*	chr19	2236519	2236900	381	+	ENST00000221494.5	5'UTR
chr19	2247469	2249705	ZNF281_ChIPseq_peak_35590a	1	*	chr19	2249309	2249331	22	+	ENST00000221496.4	5'UTR
chr19	2247469	2249705	ZNF281_ChIPseq_peak_35590b	1	*	chr19	2249309	2249331	22	+	ENST00000221496.4	5'UTR
chr19	2247469	2249705	ZNF281_ChIPseq_peak_35590c	1	*	chr19	2249309	2249331	22	+	ENST00000221496.4	5'UTR
chr19	2247469	2249705	ZNF281_ChIPseq_peak_35590d	1	*	chr19	2249309	2249331	22	+	ENST00000221496.4	5'UTR
chr19	2247469	2249705	ZNF281_ChIPseq_peak_35590e	1	*	chr19	2249309	2249331	22	+	ENST00000221496.4	5'UTR
chr19	2255470	2256623	ZNF281_ChIPseq_peak_35593a	1	*	chr19	2256381	2256416	35	-	ENST00000300961.6	5'UTR
chr19	2255470	2256623	ZNF281_ChIPseq_peak_35593b	1	*	chr19	2256381	2256416	35	-	ENST00000300961.6	5'UTR
chr19	2255470	2256623	ZNF281_ChIPseq_peak_35593c	1	*	chr19	2256381	2256416	35	-	ENST00000300961.6	5'UTR
chr19	2269012	2272116	ZNF281_ChIPseq_peak_35595a	1	*	chr19	2269523	2269597	74	+	ENST00000583542.4	5'UTR
chr19	2269012	2272116	ZNF281_ChIPseq_peak_35595b	1	*	chr19	2269523	2269597	74	+	ENST00000583542.4	5'UTR
chr19	2269012	2272116	ZNF281_ChIPseq_peak_35595c	1	*	chr19	2269523	2269597	74	+	ENST00000583542.4	5'UTR
chr19	2269012	2272116	ZNF281_ChIPseq_peak_35595d	1	*	chr19	2269523	2269597	74	+	ENST00000583542.4	5'UTR
chr19	2269012	2272116	ZNF281_ChIPseq_peak_35595e	1	*	chr19	2269523	2269597	74	+	ENST00000583542.4	5'UTR
chr19	2269012	2272116	ZNF281_ChIPseq_peak_35595f	1	*	chr19	2269523	2269597	74	+	ENST00000583542.4	5'UTR
chr19	2269012	2272116	ZNF281_ChIPseq_peak_35595g	1	*	chr19	2269523	2269597	74	+	ENST00000583542.4	5'UTR
chr19	2280669	2281025	ZNF281_ChIPseq_peak_35602	1	*	chr19	2280930	2280934	4	-	ENST00000342063.3	5'UTR
chr19	2281746	2282442	ZNF281_ChIPseq_peak_35603	1	*	chr19	2282085	2282175	90	-	ENST00000342063.3	5'UTR
chr19	2426612	2427850	ZNF281_ChIPseq_peak_35625a	1	*	chr19	2427531	2427892	361	-	ENST00000215570.3	5'UTR
chr19	2426612	2427850	ZNF281_ChIPseq_peak_35625b	1	*	chr19	2427531	2427892	361	-	ENST00000215570.3	5'UTR
chr19	2426612	2427850	ZNF281_ChIPseq_peak_35625c	1	*	chr19	2427531	2427892	361	-	ENST00000215570.3	5'UTR
chr19	2456750	2457022	ZNF281_ChIPseq_peak_35632	1	*	chr19	2456931	2456994	63	-	ENST00000325327.3	5'UTR
chr19	2474598	2476254	ZNF281_ChIPseq_peak_35634a	1	*	chr19	2476124	2476356	232	+	ENST00000215631.4	5'UTR
chr19	2474598	2476254	ZNF281_ChIPseq_peak_35634b	1	*	chr19	2476124	2476356	232	+	ENST00000215631.4	5'UTR
chr19	2474598	2476254	ZNF281_ChIPseq_peak_35634c	1	*	chr19	2476124	2476356	232	+	ENST00000215631.4	5'UTR
chr19	2474598	2476254	ZNF281_ChIPseq_peak_35634d	1	*	chr19	2476124	2476356	232	+	ENST00000215631.4	5'UTR
chr19	2702343	2702979	ZNF281_ChIPseq_peak_35666	1	*	chr19	2702643	2702707	64	-	ENST00000382159.3	5'UTR
chr19	2720066	2722134	ZNF281_ChIPseq_peak_35671a	1	*	chr19	2721301	2721416	115	-	ENST00000323469.4	5'UTR
chr19	2720066	2722134	ZNF281_ChIPseq_peak_35671b	1	*	chr19	2721301	2721416	115	-	ENST00000323469.4	5'UTR
chr19	2720066	2722134	ZNF281_ChIPseq_peak_35671c	1	*	chr19	2721301	2721416	115	-	ENST00000323469.4	5'UTR
chr19	2720066	2722134	ZNF281_ChIPseq_peak_35671d	1	*	chr19	2721301	2721416	115	-	ENST00000323469.4	5'UTR
chr19	2739361	2740358	ZNF281_ChIPseq_peak_35675a	1	*	chr19	2739942	2740046	104	-	ENST00000586572.1	5'UTR
chr19	2739361	2740358	ZNF281_ChIPseq_peak_35675a	1	*	chr19	2739942	2740026	84	-	ENST00000455372.2	5'UTR
chr19	2739361	2740358	ZNF281_ChIPseq_peak_35675b	1	*	chr19	2739942	2740046	104	-	ENST00000586572.1	5'UTR
chr19	2739361	2740358	ZNF281_ChIPseq_peak_35675b	1	*	chr19	2739942	2740026	84	-	ENST00000455372.2	5'UTR
chr19	2739361	2740358	ZNF281_ChIPseq_peak_35675c	1	*	chr19	2739942	2740046	104	-	ENST00000586572.1	5'UTR
chr19	2739361	2740358	ZNF281_ChIPseq_peak_35675c	1	*	chr19	2739942	2740026	84	-	ENST00000455372.2	5'UTR
chr19	2785447	2785851	ZNF281_ChIPseq_peak_35684	1	*	chr19	2785457	2785660	203	+	ENST00000307741.6	5'UTR
chr19	2819730	2820192	ZNF281_ChIPseq_peak_35690	1	*	chr19	2819871	2820069	198	+	ENST00000317243.5	5'UTR
chr19	2841510	2842019	ZNF281_ChIPseq_peak_35693	1	*	chr19	2841432	2841570	138	+	ENST00000334241.4	5'UTR
chr19	2977174	2977725	ZNF281_ChIPseq_peak_35703	1	*	chr19	2977443	2977608	165	+	ENST00000246112.4	5'UTR
chr19	3028276	3029580	ZNF281_ChIPseq_peak_35710a	1	*	chr19	3028902	3029165	263	-	ENST00000262953.6	5'UTR
chr19	3028276	3029580	ZNF281_ChIPseq_peak_35710b	1	*	chr19	3028902	3029165	263	-	ENST00000262953.6	5'UTR
chr19	3028276	3029580	ZNF281_ChIPseq_peak_35710c	1	*	chr19	3028902	3029165	263	-	ENST00000262953.6	5'UTR
chr19	3061137	3063346	ZNF281_ChIPseq_peak_35722a	1	*	chr19	3062925	3063105	180	-	ENST00000221561.8	5'UTR
chr19	3061137	3063346	ZNF281_ChIPseq_peak_35722b	1	*	chr19	3062925	3063105	180	-	ENST00000221561.8	5'UTR
chr19	3061137	3063346	ZNF281_ChIPseq_peak_35722c	1	*	chr19	3062925	3063105	180	-	ENST00000221561.8	5'UTR
chr19	3061137	3063346	ZNF281_ChIPseq_peak_35722d	1	*	chr19	3062925	3063105	180	-	ENST00000221561.8	5'UTR
chr19	3061137	3063346	ZNF281_ChIPseq_peak_35722e	1	*	chr19	3062925	3063105	180	-	ENST00000221561.8	5'UTR
chr19	3094007	3094501	ZNF281_ChIPseq_peak_35726	1	*	chr19	3094407	3094649	242	+	ENST00000078429.4	5'UTR
chr19	3185489	3186133	ZNF281_ChIPseq_peak_35748a	1	*	chr19	3185597	3186028	431	+	ENST00000246117.4	5'UTR
chr19	3185489	3186133	ZNF281_ChIPseq_peak_35748b	1	*	chr19	3185597	3186028	431	+	ENST00000246117.4	5'UTR
chr19	3224491	3226232	ZNF281_ChIPseq_peak_35752a	1	*	chr19	3224701	3224737	36	+	ENST00000541430.2	5'UTR
chr19	3224491	3226232	ZNF281_ChIPseq_peak_35752b	1	*	chr19	3224701	3224737	36	+	ENST00000541430.2	5'UTR
chr19	3224491	3226232	ZNF281_ChIPseq_peak_35752c	1	*	chr19	3224701	3224737	36	+	ENST00000541430.2	5'UTR
chr19	3358242	3361850	ZNF281_ChIPseq_peak_35776a	1	*	chr19	3359560	3359680	120	+	ENST00000589123.1	5'UTR
chr19	3358242	3361850	ZNF281_ChIPseq_peak_35776b	1	*	chr19	3359560	3359680	120	+	ENST00000589123.1	5'UTR
chr19	3358242	3361850	ZNF281_ChIPseq_peak_35776c	1	*	chr19	3359560	3359680	120	+	ENST00000589123.1	5'UTR
chr19	3358242	3361850	ZNF281_ChIPseq_peak_35776d	1	*	chr19	3359560	3359680	120	+	ENST00000589123.1	5'UTR
chr19	3358242	3361850	ZNF281_ChIPseq_peak_35776e	1	*	chr19	3359560	3359680	120	+	ENST00000589123.1	5'UTR
chr19	3358242	3361850	ZNF281_ChIPseq_peak_35776f	1	*	chr19	3359560	3359680	120	+	ENST00000589123.1	5'UTR
chr19	3358242	3361850	ZNF281_ChIPseq_peak_35776g	1	*	chr19	3359560	3359680	120	+	ENST00000589123.1	5'UTR
chr19	3358242	3361850	ZNF281_ChIPseq_peak_35776h	1	*	chr19	3359560	3359680	120	+	ENST00000589123.1	5'UTR
chr19	3358242	3361850	ZNF281_ChIPseq_peak_35776i	1	*	chr19	3359560	3359680	120	+	ENST00000589123.1	5'UTR
chr19	3479678	3480627	ZNF281_ChIPseq_peak_35801a	1	*	chr19	3480461	3480540	79	-	ENST00000215531.4	5'UTR
chr19	3479678	3480627	ZNF281_ChIPseq_peak_35801b	1	*	chr19	3480461	3480540	79	-	ENST00000215531.4	5'UTR
chr19	3479678	3480627	ZNF281_ChIPseq_peak_35801c	1	*	chr19	3480461	3480540	79	-	ENST00000215531.4	5'UTR
chr19	3505988	3508089	ZNF281_ChIPseq_peak_35805a	1	*	chr19	3506270	3506472	202	+	ENST00000441788.2	5'UTR
chr19	3505988	3508089	ZNF281_ChIPseq_peak_35805b	1	*	chr19	3506270	3506472	202	+	ENST00000441788.2	5'UTR
chr19	3505988	3508089	ZNF281_ChIPseq_peak_35805c	1	*	chr19	3506270	3506472	202	+	ENST00000441788.2	5'UTR
chr19	3505988	3508089	ZNF281_ChIPseq_peak_35805d	1	*	chr19	3506270	3506472	202	+	ENST00000441788.2	5'UTR
chr19	3505988	3508089	ZNF281_ChIPseq_peak_35805e	1	*	chr19	3506270	3506472	202	+	ENST00000441788.2	5'UTR
chr19	3522666	3523280	ZNF281_ChIPseq_peak_35806a	1	*	chr19	3522953	3522987	34	+	ENST00000441788.2	5'UTR
chr19	3522666	3523280	ZNF281_ChIPseq_peak_35806b	1	*	chr19	3522953	3522987	34	+	ENST00000441788.2	5'UTR
chr19	3557318	3558326	ZNF281_ChIPseq_peak_35818a	1	*	chr19	3557401	3557571	170	-	ENST00000355415.2	5'UTR
chr19	3557318	3558326	ZNF281_ChIPseq_peak_35818b	1	*	chr19	3557401	3557571	170	-	ENST00000355415.2	5'UTR
chr19	3572591	3574062	ZNF281_ChIPseq_peak_35819a	1	*	chr19	3572935	3572992	57	+	ENST00000333651.6	5'UTR
chr19	3572591	3574062	ZNF281_ChIPseq_peak_35819a	1	*	chr19	3573289	3573307	18	+	ENST00000333651.6	5'UTR
chr19	3572591	3574062	ZNF281_ChIPseq_peak_35819b	1	*	chr19	3572935	3572992	57	+	ENST00000333651.6	5'UTR
chr19	3572591	3574062	ZNF281_ChIPseq_peak_35819b	1	*	chr19	3573289	3573307	18	+	ENST00000333651.6	5'UTR
chr19	3585321	3587443	ZNF281_ChIPseq_peak_35823a	1	*	chr19	3585550	3585595	45	+	ENST00000322315.5	5'UTR
chr19	3585321	3587443	ZNF281_ChIPseq_peak_35823b	1	*	chr19	3585550	3585595	45	+	ENST00000322315.5	5'UTR
chr19	3585321	3587443	ZNF281_ChIPseq_peak_35823c	1	*	chr19	3585550	3585595	45	+	ENST00000322315.5	5'UTR
chr19	3585321	3587443	ZNF281_ChIPseq_peak_35823d	1	*	chr19	3585550	3585595	45	+	ENST00000322315.5	5'UTR
chr19	3606394	3607986	ZNF281_ChIPseq_peak_35825a	1	*	chr19	3606527	3606838	311	-	ENST00000375190.4	5'UTR
chr19	3606394	3607986	ZNF281_ChIPseq_peak_35825b	1	*	chr19	3606527	3606838	311	-	ENST00000375190.4	5'UTR
chr19	3626686	3626919	ZNF281_ChIPseq_peak_35835	1	*	chr19	3626760	3626813	53	-	ENST00000429344.2	5'UTR
chr19	3761500	3761757	ZNF281_ChIPseq_peak_35866	1	*	chr19	3761533	3761697	164	-	ENST00000316757.3	5'UTR
chr19	3762596	3762847	ZNF281_ChIPseq_peak_35867	1	*	chr19	3762661	3762698	37	+	ENST00000330133.4	5'UTR
chr19	3772141	3772388	ZNF281_ChIPseq_peak_35869	1	*	chr19	3772160	3772233	73	-	ENST00000555633.1	5'UTR
chr19	3785154	3786677	ZNF281_ChIPseq_peak_35873a	1	*	chr19	3785133	3785284	151	-	ENST00000310132.6	5'UTR
chr19	3785154	3786677	ZNF281_ChIPseq_peak_35873a	1	*	chr19	3786166	3786414	248	-	ENST00000310132.6	5'UTR
chr19	3785154	3786677	ZNF281_ChIPseq_peak_35873b	1	*	chr19	3785133	3785284	151	-	ENST00000310132.6	5'UTR
chr19	3785154	3786677	ZNF281_ChIPseq_peak_35873b	1	*	chr19	3786166	3786414	248	-	ENST00000310132.6	5'UTR
chr19	3785154	3786677	ZNF281_ChIPseq_peak_35873c	1	*	chr19	3785133	3785284	151	-	ENST00000310132.6	5'UTR
chr19	3785154	3786677	ZNF281_ChIPseq_peak_35873c	1	*	chr19	3786166	3786414	248	-	ENST00000310132.6	5'UTR
chr19	3868755	3869172	ZNF281_ChIPseq_peak_35881	1	*	chr19	3869015	3869026	11	-	ENST00000262961.4	5'UTR
chr19	3880352	3880748	ZNF281_ChIPseq_peak_35884a	1	*	chr19	3880580	3881006	426	+	ENST00000450849.2	5'UTR
chr19	3880352	3880748	ZNF281_ChIPseq_peak_35884b	1	*	chr19	3880580	3881006	426	+	ENST00000450849.2	5'UTR
chr19	3885520	3885776	ZNF281_ChIPseq_peak_35887	1	*	chr19	3885724	3885765	41	+	ENST00000450849.2	5'UTR
chr19	3932953	3933756	ZNF281_ChIPseq_peak_35891a	1	*	chr19	3933100	3933176	76	+	ENST00000168977.2	5'UTR
chr19	3932953	3933756	ZNF281_ChIPseq_peak_35891a	1	*	chr19	3933455	3933669	214	+	ENST00000168977.2	5'UTR
chr19	3932953	3933756	ZNF281_ChIPseq_peak_35891b	1	*	chr19	3933100	3933176	76	+	ENST00000168977.2	5'UTR
chr19	3932953	3933756	ZNF281_ChIPseq_peak_35891b	1	*	chr19	3933455	3933669	214	+	ENST00000168977.2	5'UTR
chr19	3932953	3933756	ZNF281_ChIPseq_peak_35891c	1	*	chr19	3933100	3933176	76	+	ENST00000168977.2	5'UTR
chr19	3932953	3933756	ZNF281_ChIPseq_peak_35891c	1	*	chr19	3933455	3933669	214	+	ENST00000168977.2	5'UTR
chr19	3932953	3933756	ZNF281_ChIPseq_peak_35891d	1	*	chr19	3933100	3933176	76	+	ENST00000168977.2	5'UTR
chr19	3932953	3933756	ZNF281_ChIPseq_peak_35891d	1	*	chr19	3933455	3933669	214	+	ENST00000168977.2	5'UTR
chr19	3969533	3969816	ZNF281_ChIPseq_peak_35897	1	*	chr19	3969733	3969827	94	-	ENST00000545797.2	5'UTR
chr19	3970574	3971091	ZNF281_ChIPseq_peak_35898a	1	*	chr19	3970918	3971068	150	-	ENST00000545797.2	5'UTR
chr19	3970574	3971091	ZNF281_ChIPseq_peak_35898b	1	*	chr19	3970918	3971068	150	-	ENST00000545797.2	5'UTR
chr19	3984935	3985654	ZNF281_ChIPseq_peak_35901a	1	*	chr19	3985378	3985467	89	-	ENST00000309311.6	5'UTR
chr19	3984935	3985654	ZNF281_ChIPseq_peak_35901b	1	*	chr19	3985378	3985467	89	-	ENST00000309311.6	5'UTR
chr19	4007084	4008578	ZNF281_ChIPseq_peak_35903a	1	*	chr19	4007643	4007758	115	+	ENST00000262971.2	5'UTR
chr19	4007084	4008578	ZNF281_ChIPseq_peak_35903b	1	*	chr19	4007643	4007758	115	+	ENST00000262971.2	5'UTR
chr19	4007084	4008578	ZNF281_ChIPseq_peak_35903c	1	*	chr19	4007643	4007758	115	+	ENST00000262971.2	5'UTR
chr19	4042819	4043255	ZNF281_ChIPseq_peak_35912	1	*	chr19	4042496	4043154	658	-	ENST00000535853.1	5'UTR
chr19	4055064	4055260	ZNF281_ChIPseq_peak_35919	1	*	chr19	4055230	4055245	15	-	ENST00000322357.4	5'UTR
chr19	4064159	4068077	ZNF281_ChIPseq_peak_35924a	1	*	chr19	4066679	4066943	264	-	ENST00000322357.4	5'UTR
chr19	4064159	4068077	ZNF281_ChIPseq_peak_35924b	1	*	chr19	4066679	4066943	264	-	ENST00000322357.4	5'UTR
chr19	4064159	4068077	ZNF281_ChIPseq_peak_35924c	1	*	chr19	4066679	4066943	264	-	ENST00000322357.4	5'UTR
chr19	4064159	4068077	ZNF281_ChIPseq_peak_35924d	1	*	chr19	4066679	4066943	264	-	ENST00000322357.4	5'UTR
chr19	4064159	4068077	ZNF281_ChIPseq_peak_35924e	1	*	chr19	4066679	4066943	264	-	ENST00000322357.4	5'UTR
chr19	4064159	4068077	ZNF281_ChIPseq_peak_35924f	1	*	chr19	4066679	4066943	264	-	ENST00000322357.4	5'UTR
chr19	4064159	4068077	ZNF281_ChIPseq_peak_35924g	1	*	chr19	4066679	4066943	264	-	ENST00000322357.4	5'UTR
chr19	4123566	4124487	ZNF281_ChIPseq_peak_35938	1	*	chr19	4123872	4124126	254	-	ENST00000262948.5	5'UTR
chr19	4182350	4182716	ZNF281_ChIPseq_peak_35944	1	*	chr19	4182536	4182601	65	-	ENST00000337491.2	5'UTR
chr19	4229090	4229779	ZNF281_ChIPseq_peak_35948	1	*	chr19	4229494	4229547	53	+	ENST00000221847.5	5'UTR
chr19	4278484	4279990	ZNF281_ChIPseq_peak_35955a	1	*	chr19	4278597	4280060	1463	+	ENST00000543264.2	5'UTR
chr19	4278484	4279990	ZNF281_ChIPseq_peak_35955b	1	*	chr19	4278597	4280060	1463	+	ENST00000543264.2	5'UTR
chr19	4278484	4279990	ZNF281_ChIPseq_peak_35955c	1	*	chr19	4278597	4280060	1463	+	ENST00000543264.2	5'UTR
chr19	4278484	4279990	ZNF281_ChIPseq_peak_35955d	1	*	chr19	4278597	4280060	1463	+	ENST00000543264.2	5'UTR
chr19	4304546	4305448	ZNF281_ChIPseq_peak_35960	1	*	chr19	4304596	4304743	147	+	ENST00000221856.6	5'UTR
chr19	4342476	4342743	ZNF281_ChIPseq_peak_35968	1	*	chr19	4342417	4342783	366	-	ENST00000599736.1	5'UTR
chr19	4343152	4344236	ZNF281_ChIPseq_peak_35969	1	*	chr19	4343555	4343590	35	+	ENST00000599840.1	5'UTR
chr19	4399959	4400774	ZNF281_ChIPseq_peak_35980a	1	*	chr19	4400365	4400544	179	-	ENST00000269886.3	5'UTR
chr19	4399959	4400774	ZNF281_ChIPseq_peak_35980b	1	*	chr19	4400365	4400544	179	-	ENST00000269886.3	5'UTR
chr19	4399959	4400774	ZNF281_ChIPseq_peak_35980c	1	*	chr19	4400365	4400544	179	-	ENST00000269886.3	5'UTR
chr19	4402454	4402979	ZNF281_ChIPseq_peak_35981	1	*	chr19	4402658	4402759	101	+	ENST00000301280.5	5'UTR
chr19	4457066	4458011	ZNF281_ChIPseq_peak_35992a	1	*	chr19	4457694	4457819	125	-	ENST00000301281.6	5'UTR
chr19	4457066	4458011	ZNF281_ChIPseq_peak_35992b	1	*	chr19	4457694	4457819	125	-	ENST00000301281.6	5'UTR
chr19	4457066	4458011	ZNF281_ChIPseq_peak_35992c	1	*	chr19	4457694	4457819	125	-	ENST00000301281.6	5'UTR
chr19	4534881	4535341	ZNF281_ChIPseq_peak_36004a	1	*	chr19	4535176	4535236	60	-	ENST00000381848.3	5'UTR
chr19	4534881	4535341	ZNF281_ChIPseq_peak_36004b	1	*	chr19	4535176	4535236	60	-	ENST00000381848.3	5'UTR
chr19	4539937	4540256	ZNF281_ChIPseq_peak_36006	1	*	chr19	4540025	4540486	461	-	ENST00000306390.6	5'UTR
chr19	4539937	4540256	ZNF281_ChIPseq_peak_36006	1	*	chr19	4540025	4540079	54	-	ENST00000586020.1	5'UTR
chr19	4558284	4558602	ZNF281_ChIPseq_peak_36011	1	*	chr19	4558469	4558501	32	-	ENST00000586582.1	5'UTR
chr19	4639710	4640506	ZNF281_ChIPseq_peak_36033a	1	*	chr19	4640028	4640171	143	+	ENST00000536716.1	5'UTR
chr19	4639710	4640506	ZNF281_ChIPseq_peak_36033b	1	*	chr19	4640028	4640171	143	+	ENST00000536716.1	5'UTR
chr19	4639710	4640506	ZNF281_ChIPseq_peak_36033c	1	*	chr19	4640028	4640171	143	+	ENST00000536716.1	5'UTR
chr19	4669982	4670525	ZNF281_ChIPseq_peak_36037	1	*	chr19	4670346	4670382	36	-	ENST00000262947.3	5'UTR
chr19	4723534	4724791	ZNF281_ChIPseq_peak_36048a	1	*	chr19	4723685	4723875	190	-	ENST00000262960.9	5'UTR
chr19	4723534	4724791	ZNF281_ChIPseq_peak_36048b	1	*	chr19	4723685	4723875	190	-	ENST00000262960.9	5'UTR
